OffenderID,E Centrality,#ofCrimes
613844,1.735408452111615e-16,32
594837,1.7352904127760607e-16,2
616744,1.7352074449435556e-16,1
618105,1.7352074449435556e-16,1
603807,1.725025636054346e-16,7
620765,1.724724788585186e-16,11
609809,1.7235848692490579e-16,1
596618,1.7235580889103972e-16,4
623103,1.7233973225412747e-16,4
560371,1.6787763527468148e-16,4
596723,1.6676033105594723e-16,9
322614,1.6384575449812809e-16,1
600709,1.6384575449812809e-16,8
558731,1.6345114099100759e-16,15
533602,1.6264973726543471e-16,1
505217,1.5930673929605875e-16,10
547059,1.592993570175982e-16,1
544979,1.5822879410310255e-16,7
591932,1.582177122657426e-16,37
590156,1.580645777182996e-16,5
619447,1.5643324790834511e-16,11
430637,1.5372900677523268e-16,4
619443,1.4932452809171318e-16,3
233050,1.4756526407758654e-16,29
329555,1.4102354585977893e-16,10
280490,1.4080710670104906e-16,1
275159,1.4080677349323372e-16,30
559877,1.3648348814388054e-16,26
521173,1.3235358013568626e-16,1
490602,1.301086813689355e-16,14
552755,1.282327811804291e-16,12
498912,1.2713861690146802e-16,6
492958,1.271310042801479e-16,3
377642,1.271310042801479e-16,1
383150,1.271310042801479e-16,1
478033,1.271310042801479e-16,5
518550,1.271310042801479e-16,1
94742,1.271310042801479e-16,1
584364,1.251779437863891e-16,10
577483,1.250513993453547e-16,1
615751,1.2451778839469434e-16,2
275785,1.2422928028775664e-16,1
624486,1.2259615801373453e-16,23
534280,1.2257683807152047e-16,8
289764,1.2257683807152047e-16,2
568585,1.22427542731105e-16,19
586377,1.218799935414526e-16,5
101212,1.2171352500645965e-16,12
404815,1.2165332891283692e-16,11
354816,1.2164655267969908e-16,11
582336,1.2156288980133758e-16,38
570788,1.2124579294310876e-16,7
485635,1.2050512933404547e-16,2
591801,1.2050512933404547e-16,1
421718,1.1926802709615636e-16,11
564878,1.18850638829838e-16,2
568355,1.18850638829838e-16,4
514317,1.18850638829838e-16,7
609597,1.1842073619328891e-16,32
550686,1.1842073619328891e-16,3
483785,1.1767066449937255e-16,16
602707,1.1742095065408793e-16,15
591673,1.1739054890198914e-16,1
505055,1.173905489019891e-16,1
554438,1.169171259072837e-16,2
591730,1.165624671797476e-16,18
512115,1.1649193011594315e-16,1
553978,1.1526404024390858e-16,2
611602,1.1525693044243346e-16,23
626149,1.1489349724049185e-16,4
641305,1.1396672901959065e-16,8
601556,1.139505328974294e-16,2
604526,1.139505328974294e-16,2
412348,1.1273151360997007e-16,16
617626,1.126972899419678e-16,2
439281,1.123466183242691e-16,12
388346,1.123409077615048e-16,2
522910,1.120839574850783e-16,9
531719,1.1178065220594687e-16,4
574821,1.1178065220594687e-16,1
579006,1.1178065220594687e-16,1
531341,1.1173891031478153e-16,11
549709,1.1162927448913918e-16,10
599810,1.1154178282781924e-16,3
451975,1.1148958356807673e-16,7
546262,1.1148398790190218e-16,4
445076,1.1140725300013912e-16,11
484395,1.112060729249288e-16,7
506448,1.1106968584680164e-16,8
609930,1.1106968584680164e-16,2
384544,1.1106968584680164e-16,2
554462,1.1106968584680164e-16,1
509653,1.1076531440289411e-16,6
566380,1.1074266235676929e-16,12
524146,1.1070876275336252e-16,2
592961,1.1052064495094117e-16,1
637051,1.1052064495094115e-16,1
359559,1.1008820516064807e-16,9
575081,1.0998613820714971e-16,6
571754,1.0965814570139789e-16,1
635196,1.0952546177418544e-16,3
595121,1.0911524145303404e-16,6
496592,1.0911524145303404e-16,1
496593,1.0911524145303404e-16,1
577602,1.0911524145303404e-16,3
463411,1.0836856772056122e-16,29
416009,1.0836054810620635e-16,15
476927,1.0835992735095424e-16,10
277262,1.0833829024777078e-16,7
472716,1.0833367477840216e-16,7
474304,1.0827125496616382e-16,8
386491,1.0808188372370149e-16,4
363567,1.0795248296461063e-16,1
202544,1.0795248296461063e-16,1
288178,1.0795248296461063e-16,1
597078,1.0791096706811002e-16,20
609633,1.0754662337320457e-16,14
610338,1.0750835802282387e-16,11
524848,1.074746139194651e-16,1
660352,1.0736791291778877e-16,1
600829,1.0736759869455371e-16,2
592752,1.0715892148832656e-16,4
554152,1.0712745409829176e-16,4
498051,1.0696242308087879e-16,14
524066,1.0694922848729961e-16,53
539452,1.0689376385624e-16,4
506976,1.0689376385624e-16,2
589258,1.0583075810655352e-16,7
282871,1.0572064373114726e-16,12
583527,1.0497243837515927e-16,56
441275,1.0488794103043605e-16,11
587425,1.047219252347754e-16,16
440520,1.0366274053244358e-16,21
582499,1.0356287863392005e-16,1
520757,1.0324781799860581e-16,3
398561,1.0314356288290193e-16,23
603335,1.0301484602224141e-16,10
592993,1.0299983399049328e-16,3
520330,1.0290086289758135e-16,1
554495,1.0283029454109709e-16,1
509557,1.0231849306279396e-16,3
611051,1.0223728870836096e-16,6
461404,1.0048567697439975e-16,1
580281,1.003198525031321e-16,1
265320,9.989882859894673e-17,39
577503,9.969944558104626e-17,2
558008,9.709998846251688e-17,28
237031,9.700453393301449e-17,4
390907,9.700453393301449e-17,1
377019,9.557605887839686e-17,11
231968,9.556704727773254e-17,2
443552,9.490694200047898e-17,4
636317,9.424705278841712e-17,3
616825,9.424705278841712e-17,4
303972,9.203494525689198e-17,5
336769,8.601669448830151e-17,17
467936,8.601238084445258e-17,10
509422,8.601238084445258e-17,5
477275,8.600813947195763e-17,2
360305,8.562861739547708e-17,6
540852,8.562861739547708e-17,24
200810,8.55242702837959e-17,15
528624,8.380838210226674e-17,1
450723,8.380838210226674e-17,10
365724,8.380838210226674e-17,1
459114,8.380838210226674e-17,1
418723,8.380838210226674e-17,1
508958,8.380838210226674e-17,1
511544,8.380838210226674e-17,1
307425,8.380838210226674e-17,1
439210,8.380838210226674e-17,1
440469,8.380838210226674e-17,1
626685,8.364775467546728e-17,4
540348,8.363996826469258e-17,2
625307,8.36398841079742e-17,5
557952,8.307042184993215e-17,2
613367,8.307042184993215e-17,5
586619,8.244645585903018e-17,5
569588,8.190781997569804e-17,21
510722,8.190770983033587e-17,8
582959,8.18926051511112e-17,2
574161,8.186622335085551e-17,8
513849,8.185901006898514e-17,9
464510,8.185528103923418e-17,5
477449,8.184766470131802e-17,3
596412,8.137316087483057e-17,19
559302,8.135396526770895e-17,9
553574,8.134634939997277e-17,3
525813,8.133129737776827e-17,1
539480,8.131717086912252e-17,2
579660,8.131260656550569e-17,6
452906,8.130501122553281e-17,1
380741,8.130501122553281e-17,3
617979,8.079991037041627e-17,32
599766,8.079614802376884e-17,3
484847,8.079239302406242e-17,1
509307,8.079239302406242e-17,2
374647,8.076116089702356e-17,75
661408,8.074656980808484e-17,1
662067,8.074656980808484e-17,1
663476,8.074656980808484e-17,3
638579,8.074656980808484e-17,1
656241,8.074656980808483e-17,1
58742,8.072351892604685e-17,4
254930,8.072351892604685e-17,3
655106,8.072351892604685e-17,1
143541,8.072043570074066e-17,1
447215,8.072043570074066e-17,2
197815,8.040789662685941e-17,1
122866,8.040789662685941e-17,4
311501,8.019358837776812e-17,31
582631,8.019119754937054e-17,15
598741,8.017090627511781e-17,1
424686,8.016712998515143e-17,1
281383,7.989660340524842e-17,21
386844,7.984910392717242e-17,90
338513,7.970251217342159e-17,5
425286,7.970251217342159e-17,3
490688,7.967688534756801e-17,1
457020,7.967688534756801e-17,8
538136,7.967688534756801e-17,14
633358,7.965251328410803e-17,22
454109,7.964642613328725e-17,3
598362,7.963495302112565e-17,15
520260,7.958321288597946e-17,2
454595,7.95794366059282e-17,7
549137,7.94426275232873e-17,32
460241,7.934394817393874e-17,10
205454,7.919144259389609e-17,17
431750,7.915854450056346e-17,1
459207,7.913075974628883e-17,3
398672,7.913075974628883e-17,3
585404,7.912609545057164e-17,13
433170,7.912180685281995e-17,20
479281,7.911814033735349e-17,34
572545,7.911494773753451e-17,12
481612,7.911442205117772e-17,23
480595,7.911342078181566e-17,57
495806,7.910332226784594e-17,14
314308,7.910235700286744e-17,6
530642,7.910114316200046e-17,1
362077,7.909872178894564e-17,11
222791,7.909871355255818e-17,10
354134,7.909871355255818e-17,3
370620,7.909839689605367e-17,20
348475,7.909495379190559e-17,2
580019,7.907868287155665e-17,11
593695,7.907274555523463e-17,1
565640,7.906423629529809e-17,31
513306,7.905693955142689e-17,1
461651,7.904321871018631e-17,1
365969,7.86192647206706e-17,9
244139,7.86070915181376e-17,2
310761,7.86070915181376e-17,11
211039,7.859208950082942e-17,18
609989,7.859208950082942e-17,1
543950,7.859208950082942e-17,1
85738,7.859208950082942e-17,3
604042,7.859137862351541e-17,14
596087,7.857991138821339e-17,2
510146,7.857618592251498e-17,14
649223,7.857618592251498e-17,1
516350,7.857618592251498e-17,2
365987,7.856710200825031e-17,5
442603,7.856201080356948e-17,14
621948,7.856105728442388e-17,2
501930,7.855652568487105e-17,1
641688,7.854778370970987e-17,1
604880,7.852236431190099e-17,9
528229,7.85187162080389e-17,6
564859,7.85187162080389e-17,2
517652,7.85187162080389e-17,6
524411,7.814780815834782e-17,11
549886,7.799866951855289e-17,6
602362,7.753529861772609e-17,31
599780,7.7145898669084e-17,7
605334,7.71452089373538e-17,7
585442,7.71452089373538e-17,11
605877,7.60882077382808e-17,19
630652,7.574407901344858e-17,1
645714,7.530831944837594e-17,1
646401,7.530831944837594e-17,1
614719,7.530831944837594e-17,3
652969,7.530831944837594e-17,1
546124,7.331475796371987e-17,1
547240,7.331475796371987e-17,1
563651,7.298953993404847e-17,4
585530,7.262146458185956e-17,9
616450,7.257194364810143e-17,2
600622,7.254524008770872e-17,6
443269,7.250334570832338e-17,5
565484,7.250334570832338e-17,9
373373,7.250334570832338e-17,3
607516,7.250334570832338e-17,12
424535,7.250334570832338e-17,5
585426,7.250334570832338e-17,2
540632,7.164158807458724e-17,5
370720,7.159726522757861e-17,1
427881,7.120802697918316e-17,11
300834,7.112860684428829e-17,14
598007,7.069781320929894e-17,16
621455,7.066413569261929e-17,6
573526,7.06176239391383e-17,5
524584,7.057304366616863e-17,9
207357,7.056254601364527e-17,20
299574,7.043421892229264e-17,30
407240,7.036894803283112e-17,1
503133,7.036894803283112e-17,1
553438,7.036894803283112e-17,3
397521,7.036894803283112e-17,1
229687,7.030092254280689e-17,1
362208,7.030092254280689e-17,2
628815,7.030092254280689e-17,1
463055,7.030092254280689e-17,1
572865,7.030092254280689e-17,10
505405,7.030092254280689e-17,11
581769,7.030092254280688e-17,3
433720,7.030092254280688e-17,2
133707,7.030092254280688e-17,1
306925,7.030092254280688e-17,2
139465,7.030092254280688e-17,1
564237,6.717713140915429e-17,2
537936,6.716066903556585e-17,19
497428,6.681261276281114e-17,2
548382,6.658519628829103e-17,16
596064,6.583617236806666e-17,3
610168,6.467624819947463e-17,11
613730,6.40706707510966e-17,20
623167,6.406697518168865e-17,7
555836,6.405959301286909e-17,1
595194,6.333365588502775e-17,3
271647,6.268246137370715e-17,8
591662,6.15523914755061e-17,4
614432,6.135582883447028e-17,6
373933,6.132745381935419e-17,31
597773,6.126959962774362e-17,15
604161,6.126439112495795e-17,2
644521,6.125398680009098e-17,1
583567,6.110101234426644e-17,21
618102,6.100376715102952e-17,14
601370,6.096642021826105e-17,6
610618,6.087420442226629e-17,6
501298,6.074826182632284e-17,1
81074,6.074826182632284e-17,3
498665,6.071098542178979e-17,12
317080,6.070819189918428e-17,8
449786,6.070819189918428e-17,1
567901,6.070819189918428e-17,6
605150,6.069436847274329e-17,4
618113,6.067870936981956e-17,15
553914,6.061351504325982e-17,9
581739,6.056893064534318e-17,2
625410,6.035407053193054e-17,1
625411,6.035407053193054e-17,1
635258,6.035407053193054e-17,1
574819,6.025962523288436e-17,3
434923,6.011912845450546e-17,4
421291,6.011636262033488e-17,2
563093,6.005312081630819e-17,36
637030,5.996738338603255e-17,4
630482,5.996169633188222e-17,2
601594,5.996087255710617e-17,18
618400,5.996087255710617e-17,2
612356,5.995798364638203e-17,1
584704,5.995798364638203e-17,2
573434,5.989831925999763e-17,1
578278,5.989831925999763e-17,1
520928,5.989831925999763e-17,1
613554,5.974670033740536e-17,4
589435,5.970841364517647e-17,4
614842,5.966162240481685e-17,17
430141,5.955867134318626e-17,18
649051,5.950266634900085e-17,3
539360,5.945217594841263e-17,12
536378,5.944944078826974e-17,1
571112,5.944944078826974e-17,5
580325,5.944944078826974e-17,4
548261,5.944944078826974e-17,2
594600,5.931178982276377e-17,5
567680,5.930075829659096e-17,2
598786,5.928456909883799e-17,60
533556,5.908349390748647e-17,15
600477,5.908349390748647e-17,1
458478,5.908349390748647e-17,10
543542,5.908349390748647e-17,19
645005,5.908349390748647e-17,1
604708,5.907352742601934e-17,4
502809,5.90694144738597e-17,16
492257,5.904979933439186e-17,7
336478,5.90443346088711e-17,1
637480,5.902667200794738e-17,4
637220,5.902395517089873e-17,1
641007,5.902395517089873e-17,1
590192,5.900834589259728e-17,6
623800,5.897770289476577e-17,2
493144,5.890309221748169e-17,22
581746,5.889729899077958e-17,11
577799,5.87365282010386e-17,10
618521,5.871851390874297e-17,19
526291,5.866175585985577e-17,32
628747,5.861420604016357e-17,1
638488,5.861420604016357e-17,1
524513,5.829168951381696e-17,43
308052,5.829076435220948e-17,30
594280,5.825239400420436e-17,21
529712,5.82325203317825e-17,1
584005,5.822845993290988e-17,1
627396,5.822362735426929e-17,5
509728,5.821698865453962e-17,6
576041,5.82168801202299e-17,1
508719,5.82168801202299e-17,2
599643,5.821268461886199e-17,1
616742,5.820564695865809e-17,5
573367,5.820024281560708e-17,9
571519,5.820024268870022e-17,17
555710,5.819758753495231e-17,2
592814,5.81767003294693e-17,4
535863,5.805966827443269e-17,2
433265,5.785597321494553e-17,1
570240,5.78429905831166e-17,6
569375,5.783467841027946e-17,4
500221,5.783200036648677e-17,6
559920,5.782856513582666e-17,4
605038,5.78148847374298e-17,5
191392,5.780414964202487e-17,1
568838,5.74109602682165e-17,2
588008,5.741094543603505e-17,4
447969,5.692163865305412e-17,1
212859,5.692163865305411e-17,4
479066,5.692163865305411e-17,1
480102,5.692163865305411e-17,1
528629,5.4643463594277986e-17,1
454039,5.4643463594277986e-17,2
610898,5.3144691655300696e-17,20
584886,5.2188247167593507e-17,9
513729,5.218700461686402e-17,15
448407,5.2186733286198586e-17,38
549715,5.212418176052592e-17,10
616013,5.0908160202989635e-17,1
444029,5.085380920980334e-17,6
523990,5.083720129476599e-17,2
379475,5.083689286546845e-17,1
541362,5.083689286546845e-17,1
377045,5.081597054345088e-17,1
550221,5.0724319130619273e-17,22
481762,5.018900877068316e-17,4
481787,5.015894637781882e-17,1
428192,5.007735959052234e-17,36
329802,4.999260238201654e-17,1
630371,4.998503179920544e-17,41
541374,4.991000766101657e-17,1
478862,4.991000766101657e-17,3
262159,4.9856925911207066e-17,15
242238,4.981084815885946e-17,13
304827,4.975267055360485e-17,1
286313,4.963582160120632e-17,20
282379,4.9545059623850044e-17,1
313550,4.853846752997111e-17,13
463718,4.6757064508063196e-17,8
513824,4.6728859983543165e-17,1
545212,4.191561784428407e-17,3
527571,4.1531414481295166e-17,2
462082,4.136035040970201e-17,2
570873,4.1264881331738464e-17,3
590820,4.109897136582013e-17,1
526157,4.109897136582013e-17,1
452544,4.109897136582013e-17,1
530941,4.109897136582013e-17,2
598696,4.109897136582013e-17,1
375886,4.109897136582013e-17,1
583757,4.109897136582013e-17,1
517045,4.109897136582013e-17,1
556570,4.0006330530221854e-17,40
303802,3.997932382445693e-17,9
420126,3.9722449071072636e-17,3
280772,3.9673184766041135e-17,5
378917,3.962410582615289e-17,1
521312,3.679317088165299e-17,1
644153,3.5077261577522095e-17,19
600992,3.2663817564331046e-17,6
472285,3.212789768666141e-17,8
609642,3.2070448778881137e-17,15
477380,3.1663571881636586e-17,30
557276,3.150871729428269e-17,7
617769,3.150871729428269e-17,2
555693,3.150871729428269e-17,19
224591,3.118984841831845e-17,32
615484,3.074893614679193e-17,3
420160,3.061527782644123e-17,3
619038,3.048953069881995e-17,12
589174,3.039964808467756e-17,5
493414,3.0391455058972557e-17,29
429062,3.037530408930361e-17,11
567637,3.0352223570723005e-17,1
440157,3.031453704677678e-17,10
525089,3.0295110973520023e-17,3
524990,3.020947948548002e-17,1
525891,3.020947948548002e-17,1
528682,3.020947948548002e-17,1
493204,3.020947948548002e-17,5
531318,3.020947948548002e-17,1
291633,3.020947948548002e-17,1
538407,3.020947948548002e-17,2
503608,3.020947948548002e-17,1
421906,3.020947948548002e-17,2
607830,3.020947948548002e-17,1
472519,3.020947948548002e-17,1
514586,3.020947948548002e-17,1
587499,3.020947948548002e-17,1
579862,3.01380471295819e-17,5
596382,2.9943164658154796e-17,4
512073,2.988062543915747e-17,4
535642,2.982902855355358e-17,5
445655,2.98221770433222e-17,1
593530,2.98221770433222e-17,1
448091,2.98221770433222e-17,2
492055,2.98221770433222e-17,2
369155,2.98221770433222e-17,1
114933,2.98221770433222e-17,1
374379,2.98221770433222e-17,1
572175,2.98221770433222e-17,1
506244,2.98221770433222e-17,1
470233,2.98221770433222e-17,1
428382,2.98221770433222e-17,2
140481,2.98221770433222e-17,1
442265,2.98221770433222e-17,1
558071,2.970550341851105e-17,9
487763,2.970550341851105e-17,5
604064,2.970550341851105e-17,1
607171,2.970550341851105e-17,1
424551,2.970550341851105e-17,1
609306,2.970550341851105e-17,3
426122,2.970550341851105e-17,14
577574,2.970550341851105e-17,1
389618,2.970550341851105e-17,1
435346,2.970550341851105e-17,5
584438,2.970550341851105e-17,5
43248,2.970550341851105e-17,1
586800,2.969030240252442e-17,27
542668,2.961304081009524e-17,13
357890,2.9573076966492587e-17,13
626525,2.9573076966492587e-17,1
414996,2.949227045020953e-17,1
332866,2.949227045020953e-17,1
323638,2.9471839914101395e-17,25
552608,2.947183991410139e-17,5
611103,2.936795175634502e-17,48
603960,2.9348624414286653e-17,41
614574,2.931000788947836e-17,11
498647,2.9290744045673676e-17,6
585783,2.875508265730272e-17,4
609816,2.8753709436040716e-17,5
468558,2.8675151687107035e-17,8
359382,2.8636453681971685e-17,1
385559,2.862103317433598e-17,6
599708,2.801414282541498e-17,6
506973,2.767973989995208e-17,11
626474,2.765208875811977e-17,3
369515,2.7642397854677416e-17,5
608522,2.7642397854677416e-17,1
557482,2.7544220690024052e-17,6
569968,2.754372900557951e-17,10
625852,2.7437343835276788e-17,1
629953,2.7437343835276788e-17,1
630504,2.7437343835276788e-17,1
607843,2.7437343835276788e-17,1
644213,2.7437343835276788e-17,1
611843,2.7437343835276788e-17,1
472537,2.7437343835276788e-17,1
635598,2.6511587303779674e-17,23
623592,2.6467981686352412e-17,2
638644,2.6467981686352412e-17,1
567932,2.6103045992852522e-17,23
424373,2.608387068983704e-17,33
611522,2.6044051625028808e-17,2
423552,2.602236662324134e-17,6
262007,2.5996526606446563e-17,6
620948,2.593723909132648e-17,3
150535,2.5510533988053354e-17,28
583368,2.5475626976856397e-17,8
531504,2.5397261448138142e-17,1
603157,2.5397261448138142e-17,1
558385,2.539652091524129e-17,5
385991,2.5388502160339938e-17,11
410448,2.5243852528777462e-17,11
605828,2.5194212927547205e-17,10
86298,2.5046298826905186e-17,1
186774,2.5011005895578624e-17,1
572153,2.4992494696430366e-17,18
556267,2.4934205104123128e-17,9
626344,2.4924999383685867e-17,1
595870,2.4924999383685867e-17,1
467568,2.478518613568674e-17,14
619355,2.4607252394225656e-17,14
418299,2.4548599168035247e-17,20
616041,2.4471918198502407e-17,11
637539,2.4470551177195213e-17,2
608286,2.4470551177195213e-17,6
484375,2.4470551177195213e-17,1
605355,2.4463020353531946e-17,7
593665,2.3999630751006454e-17,14
573324,2.399164730258422e-17,1
659177,2.2877399342406922e-17,5
633144,2.2661517357509043e-17,9
591824,2.1887763916747137e-17,18
309211,2.0976087126517708e-17,2
657146,2.0895653561653392e-17,1
657271,2.0895653561653392e-17,1
661985,2.0895653561653392e-17,2
647991,2.0895653561653392e-17,1
652482,2.0895653561653392e-17,2
652851,2.0895653561653392e-17,1
653097,2.0895653561653392e-17,1
653854,2.0895653561653392e-17,4
545633,2.0531250307373332e-17,1
158438,2.0447941749277234e-17,15
331832,2.0431106451453185e-17,31
448186,2.036904565936785e-17,11
410616,2.036904565936785e-17,4
484583,2.036074501604191e-17,21
45242,2.0332633928275387e-17,9
526845,2.0318422385078663e-17,35
199261,2.0031960889017247e-17,14
618274,1.963372648395613e-17,4
541283,1.9392652910761324e-17,2
543710,1.9392652910761324e-17,5
616432,1.9392652910761324e-17,10
365029,1.9371144261224587e-17,18
417340,1.9079404140262037e-17,16
500407,1.8728689015179997e-17,1
544126,1.8371203095731275e-17,1
549723,1.8371203095731275e-17,3
379616,1.8245765722948713e-17,4
484493,1.7881430153904524e-17,19
294252,1.7859112893815525e-17,20
526541,1.7846646513747724e-17,1
554147,1.7836942172675565e-17,23
532917,1.783281771301504e-17,4
347351,1.781862468026445e-17,4
596362,1.781477465678008e-17,2
523469,1.7356796274223904e-17,4
98551,1.733459801118817e-17,2
410032,1.733459801118817e-17,4
596880,1.7330583600242032e-17,12
393982,1.728475859887503e-17,21
410567,1.724015880658962e-17,11
413382,1.703714666963472e-17,32
146164,1.694976078753997e-17,15
618921,1.694556029823771e-17,12
573240,1.6804231231433545e-17,1
502622,1.6804222175345528e-17,10
585158,1.6791936742528635e-17,1
277176,1.661508505548637e-17,43
508621,1.661508505548637e-17,7
223288,1.660265062312048e-17,9
121636,1.658126949798077e-17,11
449576,1.656071508176019e-17,3
408842,1.656071508176019e-17,16
616657,1.656071508176019e-17,9
392434,1.656071508176019e-17,12
143126,1.4716060821605562e-17,1
425465,1.471606082160556e-17,3
477265,1.471606082160556e-17,12
609600,1.44837719419313e-17,2
386183,1.416008194184921e-17,25
588295,1.4087591419515812e-17,3
570944,1.3975736040955615e-17,9
479887,1.3929833638054584e-17,3
642729,1.375326110226916e-17,8
631006,1.351357379937782e-17,5
645321,1.3513041197442315e-17,8
641034,1.3489460305534682e-17,2
467123,1.3488871722537709e-17,7
641527,1.3445202056908719e-17,1
651990,1.3445202056908719e-17,1
618919,1.3380252599322998e-17,18
456280,1.3264907088864565e-17,2
404104,1.3233746781112447e-17,22
511482,1.322218447637862e-17,3
561114,1.3201693535847521e-17,4
608248,1.3189510094056453e-17,6
470286,1.3167071694323146e-17,3
612345,1.3146447083989113e-17,2
254828,1.3013435791814234e-17,10
647787,1.2800058083037886e-17,4
518735,1.2767517715992668e-17,21
642056,1.2717738227010912e-17,15
506575,1.2705142193504639e-17,2
367866,1.2691031785572213e-17,20
557579,1.2689740310684537e-17,8
488518,1.2643204618140183e-17,1
631630,1.2643204618140183e-17,1
297791,1.2643204618140183e-17,52
651011,1.2643204618140183e-17,1
227649,1.2639318921544679e-17,2
654866,1.2634524775291415e-17,3
655520,1.2591491706422952e-17,1
642408,1.2571576876543093e-17,2
639544,1.2526615360956835e-17,2
630734,1.2345768934787984e-17,1
632260,1.2345768934787984e-17,1
618018,1.2345768934787984e-17,1
619938,1.2345768934787984e-17,1
576183,1.2341104902053695e-17,9
605919,1.2337982642028795e-17,27
418367,1.222129443321022e-17,11
537679,1.2199775645646447e-17,2
599090,1.1973318557559393e-17,2
115520,1.1946407228602812e-17,9
495406,1.190132284894535e-17,7
327615,1.190132284894535e-17,16
243096,1.190132284894535e-17,20
464168,1.190132284894535e-17,51
602685,1.1899055914485224e-17,1
436962,1.1899055914485224e-17,12
645604,1.1846810557706557e-17,1
512470,1.157962327591315e-17,14
653445,1.154204381310234e-17,8
482704,1.1512782358190243e-17,5
605252,1.1501942777451605e-17,3
389250,1.1469485817541903e-17,17
440675,1.1469485817541903e-17,9
318779,1.1371207489512353e-17,151
283541,1.1146540074458822e-17,14
284168,1.1146540074458822e-17,1
460192,1.1146540074458822e-17,1
417515,1.1146540074458822e-17,15
297697,1.1146540074458822e-17,5
383811,1.1146540074458822e-17,3
256400,1.1146540074458822e-17,4
429885,1.1146540074458822e-17,1
303166,1.1146540074458822e-17,1
388344,1.1146540074458822e-17,4
438346,1.1146540074458822e-17,1
439751,1.1146540074458822e-17,4
636315,1.1091747257855517e-17,17
650210,1.0936673507138864e-17,1
548437,1.081603998286919e-17,12
319438,1.0763427600087794e-17,5
408260,1.0763427600087794e-17,12
566824,1.0763427600087794e-17,1
328588,1.0763427600087794e-17,1
621246,1.0763427600087794e-17,1
566641,1.0293550218055052e-17,19
626152,1.0208667356978264e-17,1
516971,1.0185006311788334e-17,7
338958,9.66092521550206e-18,17
400063,9.489286331896319e-18,10
370129,9.478943400792157e-18,8
413070,8.87589988086936e-18,6
531729,8.869576606692813e-18,10
438825,8.836754619790148e-18,8
508474,8.61274438257134e-18,10
536717,8.346341913899473e-18,5
555371,8.303678058560609e-18,3
484900,8.134101078820708e-18,1
410126,8.134101078820708e-18,3
578826,8.134101078820708e-18,1
582630,8.134101078820708e-18,2
477384,8.134101078820708e-18,1
568638,7.983446232296107e-18,4
445870,7.714783550903149e-18,2
501405,7.714783550903148e-18,1
96379,7.714783550903148e-18,1
407873,7.275068664177246e-18,15
517884,7.21711244891444e-18,7
448345,7.144754583211668e-18,2
440682,7.144754583211668e-18,2
229223,6.894910134048262e-18,7
290018,6.8742034809583474e-18,25
539146,6.8742034809583474e-18,7
554109,6.8742034809583474e-18,1
543422,6.853868119377973e-18,1
577594,6.591558555135413e-18,10
595401,6.586853772797416e-18,1
577948,6.586853772797416e-18,4
632047,6.334477487039946e-18,3
644503,6.323626062947248e-18,2
623999,6.303597667732283e-18,1
491463,6.036067802650069e-18,7
510993,6.017511296192312e-18,2
539982,5.8461214845683934e-18,6
414749,5.84063173312585e-18,1
459873,5.84063173312585e-18,1
550392,5.84063173312585e-18,1
183484,5.84063173312585e-18,1
545460,5.835523911665373e-18,6
281023,5.818216214223187e-18,8
419694,5.798913720311512e-18,1
627773,5.761737861359285e-18,12
503609,5.740245160561908e-18,17
578266,5.65744812423312e-18,5
140653,5.6371902448439906e-18,18
575986,5.6284032417415904e-18,20
569842,5.61961511380911e-18,1
426240,5.61961511380911e-18,5
516339,5.61961511380911e-18,14
352942,5.524764034935785e-18,11
194015,5.516271721370079e-18,2
551419,5.2629588945717364e-18,8
535168,5.2366480642517354e-18,9
626984,5.186886543525439e-18,9
578637,5.1315904942634125e-18,13
617353,5.129188811668758e-18,5
553578,5.129188811668758e-18,11
594326,5.129188811668757e-18,6
577192,5.129188811668757e-18,2
614813,5.129188811668757e-18,5
576588,5.112197228096944e-18,9
341720,5.080837839554547e-18,10
631646,5.055280892750298e-18,11
619807,5.047375646709391e-18,1
621334,5.047375646709391e-18,10
362627,5.011115492578649e-18,8
420500,4.970383928252932e-18,26
560594,4.9475110297127835e-18,3
635661,4.936220466622483e-18,5
621707,4.93077493424824e-18,1
321927,4.782769820962426e-18,4
437874,4.765035188351466e-18,6
556168,4.68661061681581e-18,14
525381,4.68661061681581e-18,13
603533,4.6654308329160695e-18,7
563276,4.663759608098572e-18,1
549985,4.655699896508493e-18,11
638686,4.6406043925368345e-18,1
619435,4.6406043925368345e-18,5
556396,4.60697780138443e-18,19
484204,4.5908138761009365e-18,6
454762,4.556768195902987e-18,4
570760,4.539890350314305e-18,5
559307,4.539034351038145e-18,2
572045,4.530701920949506e-18,1
567463,4.52407958508047e-18,9
620239,4.52407958508047e-18,3
627468,4.517585579513001e-18,11
342854,4.5113083599815994e-18,6
661838,4.51052229321333e-18,1
557250,4.476073582539584e-18,5
541742,4.470067459409379e-18,6
591165,4.464795870394018e-18,2
67811,4.457620752654074e-18,8
653247,4.429260597760953e-18,4
427138,4.416779197856708e-18,13
595952,4.409834144357178e-18,3
569656,4.3934229767631464e-18,4
535092,4.388218586286826e-18,5
304925,4.371764329359388e-18,15
588309,4.356834181596147e-18,11
603000,4.350723777098101e-18,5
500044,4.33600282386766e-18,1
484203,4.2685791484624714e-18,1
556649,4.248955155100214e-18,18
509939,4.247184246708947e-18,7
