OffenderID,B Centrality,#ofCrimes
438695,0.0006618817909168986,25
556103,0.0006618817909168985,15
103431,0.0006618817909168985,7
560972,0.0006618817909168985,17
594388,0.0006618817909168985,8
563876,0.0006618817909168985,5
631261,0.0006618817909168985,7
634742,0.0006618817909168985,7
500521,0.0006618817909168985,34
374459,0.0006618817909168985,18
569896,0.0006618817909168985,39
642399,0.0006618817909168985,12
548926,0.0006618817909168985,46
549088,0.0006618817909168985,20
551468,0.0006618817909168985,7
311695,0.0006618817909168985,24
142107,0.0006618817909168985,28
655536,0.0006618817909168984,11
492641,0.0006618817909168984,17
328651,0.0006618817909168984,9
507519,0.000661870663458124,12
448090,0.0006618680955830221,9
594682,0.000661868095583022,12
492741,0.000661868095583022,52
281023,0.000661868095583022,8
452706,0.000661868095583022,6
630588,0.000661868095583022,10
207924,0.000661868095583022,3
638914,0.000661868095583022,19
642642,0.000661868095583022,7
543843,0.000661868095583022,9
577314,0.000661868095583022,13
578740,0.000661868095583022,15
580490,0.000661868095583022,12
614781,0.000661868095583022,6
434402,0.000661868095583022,8
182362,0.000661868095583022,5
396443,0.000661868095583022,12
622312,0.000661868095583022,4
366087,0.0006618680955830218,7
535611,0.000661861247916084,25
590465,0.0006618612479160837,4
511282,0.0006618612479160837,45
395719,0.0006618612479160835,23
620207,0.0006618612479160834,5
395229,0.000661855645279498,7
605573,0.000661854400249146,9
417202,0.0006618544002491458,11
540813,0.0006618544002491458,14
218556,0.0006618544002491458,3
147830,0.0006618544002491456,12
594727,0.0006618544002491456,4
534753,0.0006618544002491456,28
342666,0.0006618544002491456,16
584886,0.0006618544002491456,9
483100,0.0006618544002491456,16
230271,0.0006618544002491455,15
524692,0.0006618544002491455,17
317708,0.0006618544002491455,15
629945,0.0006618544002491455,7
325182,0.0006618544002491455,5
565258,0.0006618544002491455,14
631656,0.0006618544002491455,2
536089,0.0006618544002491455,33
604341,0.0006618544002491455,2
539980,0.0006618544002491455,14
640466,0.0006618544002491455,5
466390,0.0006618544002491455,29
470153,0.0006618544002491455,8
511148,0.0006618544002491455,9
546110,0.0006618544002491455,9
547176,0.0006618544002491455,21
648162,0.0006618544002491455,12
390956,0.0006618544002491455,17
478479,0.0006618544002491455,12
551320,0.0006618544002491455,10
517294,0.0006618544002491455,16
479281,0.0006618544002491455,34
651334,0.0006618544002491455,5
586843,0.0006618544002491455,11
482222,0.0006618544002491455,22
397442,0.0006618544002491455,27
522009,0.0006618544002491455,14
589801,0.0006618544002491452,46
558591,0.0006618544002491452,16
211081,0.0006618544002491452,44
263520,0.0006618544002491452,15
625721,0.0006618544002491433,20
393623,0.000661850431712558,3
166650,0.000661840704915269,4
476560,0.0006618270095813926,11
583236,0.0006618270095813926,8
620126,0.0006618270095813926,6
207185,0.0006618230335167186,3
607662,0.0006618230335167186,4
531145,0.0006618201619144543,4
557482,0.0006618179527266683,6
627221,0.0006618178793588083,10
565122,0.0006618178793588082,5
636228,0.0006618178793588081,12
603085,0.0006618178793588079,2
110828,0.0006618142711810061,3
106541,0.0006618136654099234,3
490839,0.0006618133142475164,13
525237,0.0006618133142475163,16
560334,0.0006618133142475163,14
279416,0.0006618133142475163,2
369034,0.0006618133142475163,3
255494,0.0006618133142475163,39
625525,0.0006618133142475162,2
528220,0.0006618133142475162,3
451767,0.0006618133142475162,3
563987,0.0006618133142475162,19
564812,0.0006618133142475162,2
453905,0.0006618133142475162,13
633066,0.0006618133142475162,21
635047,0.0006618133142475162,4
247223,0.0006618133142475162,3
249474,0.0006618133142475162,22
579862,0.0006618133142475162,5
622854,0.0006618133142475161,22
556797,0.0006618133142475161,21
358684,0.0006618133142475161,19
486371,0.0006618133142475161,3
591467,0.0006618133142475161,5
591734,0.0006618133142475161,26
233940,0.0006618133142475161,5
592777,0.0006618133142475161,12
404307,0.0006618133142475161,5
559792,0.0006618133142475161,16
661713,0.0006618133142475161,2
492696,0.0006618133142475161,8
408669,0.0006618133142475161,2
596308,0.0006618133142475161,6
630154,0.0006618133142475161,6
452947,0.0006618133142475161,22
410121,0.0006618133142475161,9
597395,0.0006618133142475161,2
367923,0.0006618133142475161,4
564830,0.0006618133142475161,6
454316,0.0006618133142475161,6
200319,0.0006618133142475161,1
329102,0.0006618133142475161,10
634589,0.0006618133142475161,7
601739,0.0006618133142475161,2
635237,0.0006618133142475161,2
635836,0.0006618133142475161,13
636129,0.0006618133142475161,3
537539,0.0006618133142475161,13
571129,0.0006618133142475161,4
637690,0.0006618133142475161,3
604880,0.0006618133142475161,9
572546,0.0006618133142475161,19
464510,0.0006618133142475161,5
639811,0.0006618133142475161,15
294870,0.0006618133142475161,6
542408,0.0006618133142475161,2
542990,0.0006618133142475161,16
468558,0.0006618133142475161,8
543184,0.0006618133142475161,6
643792,0.0006618133142475161,2
545704,0.0006618133142475161,12
388020,0.0006618133142475161,6
547072,0.0006618133142475161,36
261183,0.0006618133142475161,5
647815,0.0006618133142475161,10
347695,0.0006618133142475161,4
476079,0.0006618133142475161,16
615599,0.0006618133142475161,5
582592,0.0006618133142475161,3
615960,0.0006618133142475161,12
391638,0.0006618133142475161,7
477043,0.0006618133142475161,7
350057,0.0006618133142475161,2
616976,0.0006618133142475161,7
478577,0.0006618133142475161,3
90353,0.0006618133142475161,11
135991,0.0006618133142475161,3
351552,0.0006618133142475161,10
618459,0.0006618133142475161,4
268351,0.0006618133142475161,33
481809,0.0006618133142475161,4
588085,0.0006618133142475161,11
521368,0.0006618133142475161,22
271525,0.0006618133142475161,7
236115,0.000661813314247516,10
634035,0.000661813314247516,3
537640,0.000661813314247516,16
606809,0.000661813314247516,7
507439,0.000661813314247516,11
644702,0.000661813314247516,12
286233,0.0006618133142475158,4
653926,0.0006618133142475158,4
598313,0.0006618133142475157,14
531166,0.0006618133142475156,6
494818,0.0006618133142475156,4
600309,0.0006618133142475156,8
521920,0.0006618133142475139,1
457083,0.0006617037515765041,19
603903,0.0006616900562426277,2
445786,0.000661666513845215,5
546187,0.0006616010365724305,1
546466,0.0006616010365724305,3
653678,0.0006615441031130294,9
627374,0.0006615439726812784,17
639591,0.0006615439726812784,17
644711,0.0006614298448989743,3
655401,0.0006613202822279624,6
531678,0.000658961788562824,26
270960,0.0006571242607364193,15
313988,0.0006535393410860725,7
360216,0.0006528762536129217,9
573580,0.0006528280466197027,5
594105,0.000646347124905138,17
591658,0.0006447958793702397,9
531744,0.0006366038513034984,2
583987,0.0006323954750003653,3
264882,0.0006262611496764958,8
396623,0.0006258677631621601,5
537926,0.0006206240748342505,18
334379,0.0006191201993093997,6
474304,0.0006032168344227632,8
580376,0.0005996959359719707,14
516304,0.0005918983811519881,13
280807,0.0005860958323705667,6
630715,0.0005847954832178292,3
385840,0.0005843224720554945,8
570760,0.000580205410904412,5
413646,0.0005793782303676939,7
144514,0.0005792085384380773,7
502603,0.0005791482789690208,67
264558,0.0005791482789690206,4
516602,0.0005791208883012677,24
630983,0.0005791140406343295,3
570529,0.000579100345300453,14
483320,0.0005790524116318853,2
653390,0.000579045563964947,11
571376,0.0005790387162980088,1
606277,0.0005790113256302559,3
618002,0.0005790113256302559,2
587423,0.0005790113256302559,16
392972,0.0005789907826294411,3
590221,0.0005788949152923056,2
313488,0.0005788949152923056,1
361279,0.0005788716332247157,30
654897,0.0005787511142866025,25
588976,0.0005787100282849731,38
339711,0.0005772762355212305,27
576725,0.0005766267191452273,22
588668,0.00057574464483281,4
583652,0.0005724094218131263,4
372107,0.0005705364056205752,10
109691,0.0005692591041220532,11
508658,0.000568454642375589,14
603000,0.0005681826939133163,5
567235,0.0005665819704622396,60
72049,0.0005665399114238164,2
580171,0.0005624974920418429,6
447196,0.000558481478723558,23
588313,0.0005515065300949159,20
649154,0.0005514197929803145,2
314342,0.0005483578153211735,32
403195,0.0005458978093919422,5
561114,0.0005407905144455868,4
609594,0.0005376664821905191,2
573365,0.0005374870733167374,8
377019,0.000533401670873531,11
602574,0.0005327535416238064,20
498413,0.0005322816076488343,1
609703,0.0005308783948711754,8
618102,0.0005296016699837767,14
53519,0.0005282691651065654,8
273548,0.0005256906233722162,24
530318,0.0005246805714793892,19
203694,0.0005242328828156023,3
406630,0.0005234402323307105,3
451920,0.0005234137348856452,4
516971,0.0005218164453057378,7
250291,0.0005130123705864169,9
476253,0.0005124676488719416,9
644153,0.000505562958566851,19
531341,0.0005054216428347377,11
450943,0.0005050410064075009,20
530477,0.0005009843607269997,4
559302,0.0004993729591384646,9
550402,0.0004985476309887699,9
553737,0.0004985476309887634,13
609633,0.0004976907197749752,14
506030,0.0004976543903845922,29
592533,0.0004973437671690982,5
396217,0.0004971098052153748,19
604674,0.0004969359505603318,6
647667,0.0004968875018535673,1
626984,0.0004967621340475418,9
582912,0.0004966387188716415,4
41661,0.0004965654156937844,4
633868,0.0004964832436905255,4
602081,0.0004964832436905255,7
651948,0.0004964832436905255,13
507196,0.0004964490053558342,42
576321,0.0004964455815223651,18
599039,0.0004964436793926601,6
629019,0.000496442157688896,5
515315,0.000496442157688896,9
591167,0.0004964421576888959,1
627203,0.0004964421576888959,2
628827,0.0004964421576888959,2
600362,0.0004964421576888959,27
500935,0.0004964421576888959,26
418647,0.0004964421576888959,9
605321,0.0004964421576888959,17
639751,0.0004964421576888959,1
575197,0.0004964421576888959,23
544889,0.0004964421576888959,34
302746,0.0004964421576888959,36
513418,0.0004964421576888959,19
263139,0.0004964421576888959,13
648075,0.0004964421576888959,12
550824,0.0004964421576888959,22
480972,0.0004964421576888959,17
482067,0.0004964421576888959,29
356048,0.0004964421576888959,18
441822,0.0004964421576888958,2
298534,0.0004964421576888957,35
531475,0.0004964421576888956,10
169828,0.0004964294768241955,19
476783,0.0004964284623550198,34
522569,0.0004964284623550197,15
526011,0.0004964284623550197,9
448509,0.0004964284623550197,41
365502,0.0004964284623550197,11
370129,0.0004964284623550197,8
487287,0.0004964284623550195,20
561639,0.0004964284623550195,33
452103,0.0004964284623550195,9
336769,0.0004964284623550195,17
255195,0.0004964284623550195,4
542840,0.0004964284623550195,3
544522,0.0004964284623550195,8
475036,0.0004964284623550195,12
581852,0.0004964284623550195,6
582225,0.0004964284623550195,17
551419,0.0004964284623550195,8
585309,0.0004964284623550195,42
622647,0.0004964284623550194,9
655611,0.0004964284623550194,41
590261,0.0004964284623550194,25
557250,0.0004964284623550194,5
591288,0.0004964284623550194,7
488440,0.0004964284623550194,12
593057,0.0004964284623550194,1
526503,0.0004964284623550194,15
405308,0.0004964284623550194,4
149895,0.0004964284623550194,19
562294,0.0004964284623550194,7
280631,0.0004964284623550194,46
529456,0.0004964284623550194,17
596147,0.0004964284623550194,13
596618,0.0004964284623550194,4
596628,0.0004964284623550194,5
530984,0.0004964284623550194,7
240938,0.0004964284623550194,13
532513,0.0004964284623550194,10
599183,0.0004964284623550194,15
600376,0.0004964284623550194,7
600452,0.0004964284623550194,3
244533,0.0004964284623550194,10
415618,0.0004964284623550194,14
602127,0.0004964284623550194,9
603694,0.0004964284623550194,9
637032,0.0004964284623550194,6
248905,0.0004964284623550194,23
604360,0.0004964284623550194,3
637669,0.0004964284623550194,4
462868,0.0004964284623550194,56
638105,0.0004964284623550194,5
605841,0.0004964284623550194,15
539676,0.0004964284623550194,3
606987,0.0004964284623550194,17
210146,0.0004964284623550194,10
425961,0.0004964284623550194,8
609771,0.0004964284623550194,13
341722,0.0004964284623550194,29
643404,0.0004964284623550194,7
427288,0.0004964284623550194,15
644500,0.0004964284623550194,4
386218,0.0004964284623550194,34
258971,0.0004964284623550194,11
547493,0.0004964284623550194,6
513727,0.0004964284623550194,5
615351,0.0004964284623550194,3
582780,0.0004964284623550194,10
583902,0.0004964284623550194,9
617652,0.0004964284623550194,3
618369,0.0004964284623550194,1
585745,0.0004964284623550194,10
618815,0.0004964284623550194,9
519249,0.0004964284623550194,50
553527,0.0004964284623550194,13
311579,0.0004964284623550194,16
521263,0.0004964284623550194,45
483629,0.0004964284623550194,7
654382,0.0004964284623550194,16
588683,0.0004964284623550194,14
399122,0.0004964284623550194,4
442245,0.0004964284623550194,19
655177,0.0004964284623550194,8
558427,0.0004964284623550193,7
412162,0.0004964284623550193,7
565792,0.0004964284623550193,14
599349,0.0004964284623550193,17
607566,0.0004964284623550193,7
583051,0.0004964284623550193,4
585736,0.0004964284623550193,17
620831,0.0004964284623550193,6
486901,0.0004964284623550192,10
415533,0.0004964284623550192,2
640208,0.0004964284623550192,3
611887,0.0004964284623550192,24
582454,0.0004964284623550192,4
586273,0.0004964284623550192,7
604531,0.0004964284623550177,9
485974,0.0004964216146880813,8
589799,0.0004964079193542048,12
656917,0.0004964079193542048,4
410679,0.0004964079193542048,8
289900,0.0004964079193542048,18
477012,0.0004964079193542038,13
235177,0.0004964056367985587,2
611422,0.0004964033542429125,25
156146,0.0004964020286207571,4
392489,0.0004964013300897926,4
503434,0.0004964010716872668,2
508611,0.0004964010716872668,7
365854,0.0004964010716872667,4
596202,0.0004964010716872667,7
596813,0.0004964010716872667,4
327184,0.0004964010716872667,7
373959,0.0004964010716872667,10
28007,0.0004964010716872667,1
467471,0.0004964010716872667,10
352999,0.0004964010716872667,3
655982,0.0004964010716872666,16
627468,0.0004964010716872666,11
528493,0.0004964010716872666,2
325590,0.0004964010716872666,8
200666,0.0004964010716872666,8
373518,0.0004964010716872666,6
569906,0.0004964010716872666,16
333916,0.0004964010716872666,15
641781,0.0004964010716872666,11
611680,0.0004964010716872666,4
386183,0.0004964010716872666,25
549568,0.0004964010716872666,4
522688,0.0004964010716872665,1
655807,0.0004964010716872665,8
522968,0.0004964010716872665,9
358139,0.0004964010716872665,7
590189,0.0004964010716872665,8
143554,0.0004964010716872665,5
591550,0.0004964010716872665,6
100845,0.0004964010716872665,3
403649,0.0004964010716872665,6
592759,0.0004964010716872665,4
447195,0.0004964010716872665,29
146875,0.0004964010716872665,5
277032,0.0004964010716872665,2
626145,0.0004964010716872665,9
147395,0.0004964010716872665,2
626303,0.0004964010716872665,3
278009,0.0004964010716872665,7
56687,0.0004964010716872665,2
560773,0.0004964010716872665,6
659924,0.0004964010716872665,3
627154,0.0004964010716872665,4
491188,0.0004964010716872665,6
491298,0.0004964010716872665,12
628449,0.0004964010716872665,2
628707,0.0004964010716872665,11
628743,0.0004964010716872665,6
529633,0.0004964010716872665,22
629267,0.0004964010716872665,3
493489,0.0004964010716872665,5
368534,0.0004964010716872665,21
326830,0.0004964010716872665,55
565604,0.0004964010716872665,2
327341,0.0004964010716872665,8
532662,0.0004964010716872665,29
632273,0.0004964010716872665,6
566382,0.0004964010716872665,2
632777,0.0004964010716872665,2
633070,0.0004964010716872665,10
498665,0.0004964010716872665,12
634086,0.0004964010716872665,2
201996,0.0004964010716872665,12
372479,0.0004964010716872665,18
458678,0.0004964010716872665,4
568994,0.0004964010716872665,6
535713,0.0004964010716872665,7
602387,0.0004964010716872665,26
535911,0.0004964010716872665,14
536429,0.0004964010716872665,3
536821,0.0004964010716872665,7
418247,0.0004964010716872665,6
290584,0.0004964010716872665,5
375672,0.0004964010716872665,12
570623,0.0004964010716872665,6
71283,0.0004964010716872665,4
637142,0.0004964010716872665,13
537951,0.0004964010716872665,4
637560,0.0004964010716872665,9
206747,0.0004964010716872665,18
605453,0.0004964010716872665,33
606974,0.0004964010716872665,5
121442,0.0004964010716872665,2
640618,0.0004964010716872665,6
76728,0.0004964010716872665,9
574787,0.0004964010716872665,3
467092,0.0004964010716872665,4
641422,0.0004964010716872665,2
608668,0.0004964010716872665,13
254824,0.0004964010716872665,14
542668,0.0004964010716872665,13
124641,0.0004964010716872665,4
543186,0.0004964010716872665,8
609688,0.0004964010716872665,23
576589,0.0004964010716872665,6
576831,0.0004964010716872665,2
426921,0.0004964010716872665,11
643209,0.0004964010716872665,5
643230,0.0004964010716872665,2
544958,0.0004964010716872665,2
611903,0.0004964010716872665,3
545591,0.0004964010716872665,6
511411,0.0004964010716872665,11
646182,0.0004964010716872665,10
512703,0.0004964010716872665,5
474316,0.0004964010716872665,3
513845,0.0004964010716872665,8
614757,0.0004964010716872665,3
647898,0.0004964010716872665,4
582058,0.0004964010716872665,4
476033,0.0004964010716872665,10
582716,0.0004964010716872665,5
615984,0.0004964010716872665,2
649702,0.0004964010716872665,4
224239,0.0004964010716872665,15
618524,0.0004964010716872665,13
437647,0.0004964010716872665,10
619339,0.0004964010716872665,2
553195,0.0004964010716872665,2
652781,0.0004964010716872665,9
553663,0.0004964010716872665,11
520093,0.0004964010716872665,2
653210,0.0004964010716872665,17
47315,0.0004964010716872665,1
620540,0.0004964010716872665,11
653797,0.0004964010716872665,4
520982,0.0004964010716872665,2
621289,0.0004964010716872665,2
48795,0.0004964010716872665,8
185579,0.0004964010716872665,8
624677,0.0004964010716872664,11
525252,0.0004964010716872664,5
596213,0.0004964010716872664,7
284007,0.0004964010716872664,18
634136,0.0004964010716872664,4
665556,0.0004964010716872663,8
573240,0.0004964010716872663,1
479151,0.0004964010716872663,21
558832,0.0004964010716872662,6
451484,0.0004964010716872662,21
461619,0.0004964010716872662,8
611761,0.0004964010716872662,6
611882,0.0004964010716872662,9
132675,0.0004964010716872649,3
482784,0.0004964010716872649,7
486162,0.0004964010716872648,5
337207,0.00049638737635339,6
489759,0.0004963462903517606,2
506135,0.0004963394426848223,1
652757,0.0004963325950178841,10
639009,0.000496277813682378,3
624340,0.0004962412927920409,8
607655,0.0004962412927920409,3
190015,0.0004962367276807486,13
171967,0.0004962367276807486,1
549945,0.0004961956416791192,1
654369,0.0004961408603436131,1
649050,0.0004961271650097367,9
528013,0.0004960723836742305,3
428324,0.0004960723836742305,1
552346,0.0004960723836742305,1
555989,0.0004958462031602103,25
594132,0.000495688914325689,8
589289,0.0004956432632127659,6
462680,0.0004955382656530475,10
422170,0.00048440756295600604,5
499551,0.00048376276173914447,2
623622,0.00048286669157618313,15
289399,0.00047377496060717475,2
495448,0.0004687319321454752,5
574888,0.0004678143447756466,6
640206,0.000454876819373748,2
296708,0.00044981257549086125,26
359119,0.00044119518083112207,12
80292,0.00044077975570345357,4
154579,0.00043707405922004545,4
530500,0.00043594089737030567,19
624754,0.00042713266364040255,14
637893,0.00042713266364040255,15
586849,0.0004216647135266174,16
145073,0.0004202466418630506,4
481726,0.00041370179807407995,5
542925,0.0004136881027402036,4
232673,0.0004136881027402035,51
628170,0.00041368125507326524,5
534498,0.0004136538644055123,19
642659,0.0004136538644055123,3
611288,0.0004136538644055122,7
655309,0.00041364016907163576,13
539148,0.00041364016907163576,8
664256,0.0004136127784038828,3
431845,0.00041360593073694454,3
560415,0.00041359223540306803,2
575497,0.00041359223540306803,2
147910,0.0004135716924022533,1
457088,0.0004135716924022533,6
620878,0.0004135716924022533,8
535618,0.00041356484473531506,8
178590,0.00041356484473531506,5
636003,0.00041354919292517056,9
594394,0.0004134621297312414,4
645269,0.0004134545972976094,4
600316,0.00041337793656951924,6
548259,0.0004022012130456382,3
412348,0.00040095781918067557,16
644884,0.00039551419903847317,13
430637,0.0003927333486186942,4
599814,0.0003924960912656509,4
521275,0.00039211130088489756,7
645412,0.00038829971369345665,1
649885,0.00038829971369345665,8
650876,0.00038829971369345665,1
484204,0.00038612167820260466,6
631893,0.00038610798286864737,1
634598,0.0003861079828686383,2
582193,0.00038576103441043504,4
608480,0.00038523248617766735,7
615370,0.00037233732465578715,2
415652,0.00037232819443320267,22
608661,0.0003719995064201671,8
586780,0.0003719995064201671,4
563459,0.00037199265875322886,3
500108,0.00036963115422384483,18
518536,0.00036963115422384353,3
380931,0.00036211082320258456,3
586719,0.0003587581753561102,6
413734,0.0003585232978856971,10
561358,0.0003584913421065887,6
654818,0.0003579640065364995,5
487058,0.00035271028926860153,3
579173,0.0003524367116551164,8
134183,0.0003523509411974219,4
613807,0.0003515630035732737,11
572040,0.0003500862733589186,5
521075,0.00035003085256665603,10
458346,0.00034302531568771734,14
581906,0.00034289985017903234,8
404036,0.00034240896170155123,9
199849,0.0003415716123824566,18
369058,0.00033963589860068754,20
253457,0.00033963589860061343,7
457738,0.000336158817665392,17
516347,0.000335544727498973,3
62232,0.00033554472749896337,2
570944,0.00033465061562284006,9
548219,0.0003328285689777591,6
647330,0.0003313722984755587,3
523509,0.0003312709530048727,10
561263,0.0003312127809775154,4
407152,0.00033119908564363906,4
522782,0.0003311234999101359,27
545596,0.00033108469646415256,16
176573,0.0003310790567035297,3
631221,0.0003310299151286464,7
584471,0.0003310253500173541,25
415031,0.000330995676793955,14
613315,0.000330988829127017,6
435513,0.000330988829127017,12
159215,0.00033098709371671904,1
575073,0.00033098198146007873,9
384831,0.00033098198146007873,7
610768,0.00033098198146007873,5
347463,0.00033098198146007873,15
433270,0.0003309754523272662,5
533611,0.0003309751337931407,6
421238,0.0003309751337931407,79
143930,0.00033097513379314064,7
520348,0.00033097513379314064,24
318459,0.0003309751337931406,46
322264,0.0003309751337931406,18
328414,0.0003309751337931406,5
294252,0.0003309751337931406,20
541960,0.0003309751337931406,18
256016,0.0003309751337931406,22
545598,0.0003309751337931406,14
348010,0.0003309751337931406,10
514660,0.0003309751337931406,12
441578,0.0003309751337931406,18
192213,0.00033097513379314053,23
492252,0.00033097513379314053,14
596112,0.00033097513379314053,4
492877,0.00033097513379314053,5
494042,0.00033097513379314053,32
570859,0.00033097513379314053,54
206748,0.00033097513379314053,19
334835,0.00033097513379314053,25
643315,0.00033097513379314053,11
611055,0.00033097513379314053,14
171426,0.00033097513379314053,24
613188,0.00033097513379314053,11
475802,0.00033097513379314053,9
517341,0.00033097513379314053,9
518986,0.00033097513379314053,4
226608,0.00033097513379314053,23
553907,0.00033097513379314053,11
556338,0.0003309751337931405,20
315347,0.0003309751337931405,20
443654,0.0003309751337931405,4
486347,0.0003309751337931405,10
591081,0.0003309751337931405,45
624499,0.0003309751337931405,12
558558,0.0003309751337931405,15
625000,0.0003309751337931405,11
625307,0.0003309751337931405,5
592691,0.0003309751337931405,5
526558,0.0003309751337931405,29
560521,0.0003309751337931405,7
594890,0.0003309751337931405,4
627912,0.0003309751337931405,22
450261,0.0003309751337931405,14
529327,0.0003309751337931405,4
493151,0.0003309751337931405,3
366258,0.0003309751337931405,2
563691,0.0003309751337931405,6
630269,0.0003309751337931405,3
630513,0.0003309751337931405,16
453888,0.0003309751337931405,21
631037,0.0003309751337931405,2
368531,0.0003309751337931405,13
632047,0.0003309751337931405,3
599228,0.0003309751337931405,24
632258,0.0003309751337931405,27
497131,0.0003309751337931405,6
497952,0.0003309751337931405,28
457264,0.0003309751337931405,19
414581,0.0003309751337931405,12
287057,0.0003309751337931405,9
244969,0.0003309751337931405,6
568999,0.0003309751337931405,7
160133,0.0003309751337931405,32
536528,0.0003309751337931405,4
460819,0.0003309751337931405,9
375601,0.0003309751337931405,3
636933,0.0003309751337931405,4
604320,0.0003309751337931405,8
377259,0.0003309751337931405,10
377843,0.0003309751337931405,5
538984,0.0003309751337931405,12
336234,0.0003309751337931405,3
464259,0.0003309751337931405,15
607400,0.0003309751337931405,7
465941,0.0003309751337931405,30
640437,0.0003309751337931405,4
506233,0.0003309751337931405,9
541535,0.0003309751337931405,7
424231,0.0003309751337931405,13
575592,0.0003309751337931405,52
608758,0.0003309751337931405,12
575915,0.0003309751337931405,10
507862,0.0003309751337931405,16
542910,0.0003309751337931405,13
576470,0.0003309751337931405,2
508600,0.0003309751337931405,22
610119,0.0003309751337931405,26
643496,0.0003309751337931405,31
544366,0.0003309751337931405,26
258169,0.0003309751337931405,11
510890,0.0003309751337931405,3
343762,0.0003309751337931405,19
545641,0.0003309751337931405,7
471985,0.0003309751337931405,5
645460,0.0003309751337931405,11
259878,0.0003309751337931405,11
613212,0.0003309751337931405,1
431075,0.0003309751337931405,26
513897,0.0003309751337931405,14
390007,0.0003309751337931405,4
514354,0.0003309751337931405,23
176771,0.0003309751337931405,32
549412,0.0003309751337931405,18
582905,0.0003309751337931405,9
549716,0.0003309751337931405,20
616166,0.0003309751337931405,20
549985,0.0003309751337931405,11
266264,0.0003309751337931405,42
617645,0.0003309751337931405,3
479010,0.0003309751337931405,7
517525,0.0003309751337931405,21
551817,0.0003309751337931405,5
517836,0.0003309751337931405,12
552217,0.0003309751337931405,23
552253,0.0003309751337931405,5
586668,0.0003309751337931405,4
553487,0.0003309751337931405,2
519816,0.0003309751337931405,11
553772,0.0003309751337931405,19
620236,0.0003309751337931405,3
554068,0.0003309751337931405,23
653477,0.0003309751337931405,4
140653,0.0003309751337931405,18
521424,0.0003309751337931405,26
228524,0.0003309751337931405,8
521910,0.0003309751337931405,15
589048,0.0003309751337931405,5
622094,0.0003309751337931405,6
523554,0.0003309751337931404,6
212646,0.0003309751337931404,10
508070,0.0003309751337931404,15
255757,0.0003309751337931404,4
609552,0.0003309751337931404,5
612923,0.0003309751337931404,9
582591,0.0003309751337931404,31
437555,0.0003309751337931404,27
657242,0.00033097513379314037,4
242238,0.00033097513379314037,13
604434,0.00033097513379314037,17
102431,0.00033097513379314026,57
192501,0.00033097513379314026,19
563215,0.00033097513379314026,16
503510,0.00033097513379314026,5
510326,0.00033097513379314026,19
433466,0.00033097513379314026,7
229097,0.0003309751337931401,12
629593,0.0003309751337931394,1
509653,0.0003309751337931394,6
348255,0.0003309751337931394,16
556336,0.00033096828612620217,6
189558,0.0003309682861262021,2
658064,0.00033096600357055615,3
439935,0.0003309651735503212,6
271750,0.0003309624166973977,8
324475,0.00033096178962167117,2
316413,0.0003309614384592643,54
492302,0.0003309614384592643,8
611243,0.00033096143845926423,3
499454,0.0003309614384592642,8
386007,0.0003309614384592642,4
310909,0.0003309614384592642,4
640270,0.0003309614384592641,18
486064,0.00033096143845926407,7
359309,0.00033096143845926407,2
631053,0.00033096143845926407,2
369722,0.00033096143845926407,3
286704,0.00033096143845926407,4
379885,0.00033096143845926407,20
299720,0.00033096143845926407,6
518383,0.00033096143845926407,4
554147,0.00033096143845926407,23
482540,0.00033096143845926407,4
623991,0.000330961438459264,10
591236,0.000330961438459264,2
591295,0.000330961438459264,4
559360,0.000330961438459264,8
526167,0.000330961438459264,4
593801,0.000330961438459264,9
408313,0.000330961438459264,7
596374,0.000330961438459264,6
452095,0.000330961438459264,11
532509,0.000330961438459264,16
285291,0.000330961438459264,6
599703,0.000330961438459264,12
599885,0.000330961438459264,6
602034,0.000330961438459264,7
602618,0.000330961438459264,3
417011,0.000330961438459264,5
538130,0.000330961438459264,7
292951,0.000330961438459264,7
464460,0.000330961438459264,1
379030,0.000330961438459264,3
542685,0.000330961438459264,9
643331,0.000330961438459264,3
578132,0.000330961438459264,2
611254,0.000330961438459264,2
34330,0.000330961438459264,2
346537,0.000330961438459264,27
582467,0.000330961438459264,7
550204,0.000330961438459264,4
437125,0.000330961438459264,15
437690,0.000330961438459264,21
396182,0.000330961438459264,3
554440,0.000330961438459264,8
653820,0.000330961438459264,3
185178,0.000330961438459264,4
522373,0.00033096143845926396,3
589361,0.00033096143845926396,2
622644,0.00033096143845926396,4
485371,0.00033096143845926396,3
485581,0.00033096143845926396,8
556805,0.00033096143845926396,17
523158,0.00033096143845926396,16
316085,0.00033096143845926396,5
485957,0.00033096143845926396,2
230996,0.00033096143845926396,4
523526,0.00033096143845926396,4
316250,0.00033096143845926396,8
523676,0.00033096143845926396,6
557427,0.00033096143845926396,7
558466,0.00033096143845926396,4
233964,0.00033096143845926396,6
559449,0.00033096143845926396,3
592711,0.00033096143845926396,2
234186,0.00033096143845926396,6
319502,0.00033096143845926396,23
361999,0.00033096143845926396,4
626142,0.00033096143845926396,1
626494,0.00033096143845926396,4
626545,0.00033096143845926396,5
626685,0.00033096143845926396,4
405467,0.00033096143845926396,9
448377,0.00033096143845926396,3
560594,0.00033096143845926396,3
103402,0.00033096143845926396,37
490263,0.00033096143845926396,16
561101,0.00033096143845926396,5
527670,0.00033096143845926396,10
